Infosatz;Material;Lieferant;LKA;Kurztext;UrL;Lieferantenmaterialnr.
5300054734;B019;17816;;;CE;SR444NS
5300044923;6963;82664;;;BE;NX 795 - SYNTHOMER
5300040385;B010;63714;;;TW;EVERSORB 80
5300030030;5646;63392;;;CN;GENOCURE DETX
5300009397;4441;63392;;;CN;GENOCURE MBF
5300012445;5557;41261;;;AT;51034
5300046893;5684;63793;;;ZZ;DIISOBUTYLKETON (DIBK)
5300044604;6561;63793;;;JP;OVERSOL 3579 BX
5300054854;B010;22458;;;MX;TINUVIN 1130
5300054890;B029;21719;;;KR;KD-175LX90
5300054893;B029;82422;;;CH;ARALDITE GZ 290 X 90
5300012525;3382;82033;;;CE;TESTBENZIN 145/200 EA
5300019847;0806;67352;;;DE;46 0000 7860 02
5300052950;B014;14632;;;DE;BASONAT HI 100 NG
5300035888;2138;72561;;;DE;77715398308
5300038137;7063;72561;;;DE;MÜLLBEUTEL 1300 + 600 X 2.260 MM
5300032168;5814;82511;;;GB;TR 81_AA
5300052899;B011;14632;;;DE;BASONAT HI 2000 NG
5300037124;0837;14901;;;DE;0837
5300011030;3177;82035;;;FR;OCTA-SOLIGEN ZIRCONIUM 6
5300038520;3416;14610;;;DE;3416
5300051747;A018;82516;X;;CN;FEISPARTIC F423
5300038517;3413;14610;;;DE;3413
5300038519;3415;14610;;;DE;3415
5300038482;A006;13615;X;;DE;VESTOSINT 2157 NATURFARBEN
5300055220;8066;12619;;;;8066
5300004676;6201;82033;;;CE;SHELLSOLA100,SOLVESSO100,HYDROSA170
5300011214;3380;64209;;;CE;SCHARRSOL D 25
5300052888;5375;17958;;;BE;5375
5300055283;2252;18269;;;US;36616 & 36596
5300008573;0379;82673;X;;;31H775
5300008584;0259;92667;X;;DE;4658489710
5300009309;9341;82643;X;;DE;ALBODUR LV 43014
5300027163;9809;68778;;;DE;331896004
5300031448;6542;69094;;;US;335169
5300031510;1086;70288;X;;;BPONG1P4P
5300032477;4392;68028;X;;DE;47000146
5300033398;5925;67361;;;US;D013-BG-10
5300033970;6526;67019;X;;US;665958
5300036526;6561;64720;;;US;634547
5300036803;6560;64720;;;US;85456
5300036867;6528;64720;;;US;72969
5300036868;6520;64720;;;US;20861
5300036869;6524;64720;;;US;103080
5300037269;6553;64720;;;US;103494
5300037303;6510;64720;;;US;85571
5300037386;6854;64720;;;US;72967
5300037387;6563;64720;;;US;71487
5300037394;6201;64720;;;US;86813
5300037395;6205;64720;;;US;106914
5300037396;6206;64720;;;US;72033
5300037397;6216;64720;;;US;20725
5300037399;6231;64720;;;US;21588
5300037400;6501;64720;;;US;56043
5300037401;6535;64720;;;US;87694
5300037402;6517;64720;;;ZA;20394
5300037408;6509;64720;;;US;102380
5300037578;6227;64720;;;US;69917
5300038987;5117;69330;;;US;ITM03258
5300038988;5107;69330;;;US;ITM03253
5300039093;6508;64720;;;US;70318
5300039181;5973;15922;;;DE;293337
5300039260;5586;69330;;;US;ITM21035
5300042051;6963;64720;;;US;20374
5300043481;6541;64720;;;US;20661
5300043801;A015;16205;;;US;OMNIRAD 819
5300043895;5885;15922;;;DE;426493
5300044089;6542;64720;;;US;103080
5300041752;6526;64720;;;GB;665958
5300048667;B019;16126;;;US;SARTOMER SR 444 F
5300047390;4901;68357;;;CH;3113013234
5300042260;2214;68357;;;US;3113028612
5300033310;5515;13084;X;;DE;11667316040
5300040886;4827;68357;;;CH;3113042322
5300052140;8012;92667;;;DE;2420000615
5300033409;8877;68357;;;DE;301185-DRST440.92LB0
5300034831;6711;68357;;;US;434085-DRST000450LB0
5300038444;7073;68357;;;US;435374-BGPA000050LB0
5300039092;6379;68357;;;BE;435684-DRST440.92LB0
5300040885;4213;68357;;;US;305472-BXCB088.18LB0
5300046134;7480;68357;;;GB;106564-PAPL000045LB0
5300052818;B027;16126;;;US;SARTOMER SR 454
5300055285;6583;77020;;;DE;
5300055286;6583;77080;;;DE;
5300037505;6583;82041;;;DE;
5300055276;5518;21600;;;DE;
5300055322;8347;19833;;;DE;
5300055323;6532;17620;;;CN;
5300055331;3230;19726;;;US;
5300055341;6615;19726;;;DE;
5300008209;6528;64209;;;ZZ;BUTYLACETAT 99/100
5300055316;7933;11173;;;ES;
5300055317;7933;77020;;;ES;
5300055319;7934;77020;;;ES;
5300055318;7934;11173;;;ES;
5300034048;6634;77020;;;DE;
5300055360;7936;63726;;;BE;
5300049471;6408;18444;;;DE;树脂
5300051311;6839;14757;;;DE;消光粉
5300055274;6839;14575;;;DE;消光粉
5300043485;7277;14885;;;CN;
5300052957;3353;15671;;;JP;铝颜料
5300045836;6803;15671;;;FR;添加剂
5300046612;6508;17620;;;CN;乙二醇丁醚
5300036253;6508;13797;;;CN;乙二醇丁醚
5300042432;4171;14884;;;CN;水性树脂
5300055340;5749;22177;;;DE;颜料
5300055339;5708;22177;;;CN;颜料
5300043288;6510;17620;;;CN;二丙酮醇
5300036254;6510;13797;;;CN;二丙酮醇
5300055081;6510;22539;;;CN;二丙酮醇
5300043287;7074;17790;;;DE;添加剂
5300054180;5416;19361;;;US;蓝颜料
5300052791;3047;16333;;;DE;颜料
5300046660;7486;19003;;;ID;乳液
5300044558;5086;16333;;;DE;铝颜料
5300055338;5709;22177;;;DE;颜料
5300048704;3679;17620;;;CN;甲基环己烷
5300036153;3679;13797;;;CN;甲基环己烷
5300042029;6513;13797;;;CN;羟基乙酸丁酯
5300045145;6513;17620;;;CN;羟基乙酸丁酯
5300049181;3375;17620;;;US;150#溶剂油
5300049404;3375;13797;;;US;150#溶剂油
5300043023;6218;17620;;;CN;四乙二醇二甲醚
5300045825;7452;14530;;;IT;助剂
5300050482;6231;20799;;;CN;对氯三氟甲苯
5300053906;A001;19889;;;CN;EVERSORB 93 助剂
5300044072;4402;17816;;;CN;三羟甲基丙烷三丙烯酸酯
5300052619;7918;21333;;;CN;超分散剂
5300049617;7183;17620;;;DE;聚丙二醇
5300049767;6515;17620;;;CN;正丁醇
5300051310;7728;14757;;;TW;消光粉
5300055218;7728;14575;;;TW;消光粉
5300036259;5920;14575;;;CN;消光粉
5300036823;5920;14757;;;DE;消光粉
5300036822;5926;14757;;;DE;消光粉
5300036473;5926;14575;;;DE;消光粉
5300055390;5531;21600;;;CN;
5300035114;6167;82131;;;CH;
5300055300;6948;20902;;;CN;助剂
5300054963;4719;17833;;;CN;树脂
5300047786;4719;18444;;;CN;树脂
5300041990;5258;16334;;;CN;颜料
5300050064;4767;19833;;;ES;树脂
5300050065;4704;19833;;;CN;树脂
5300048586;6782;19899;;;DE;光稳定剂
5300041600;5037;16268;;;DE;颜料
5300053737;5031;16268;;;DE;颜料
5300048673;8824;14488;;;;珠光粉颜料
5300051816;8824;16268;;;DE;珠光粉颜料
5300051341;3367;20902;;;DE;助剂
5300046567;7503;18896;;;CN;蓝颜料
5300048050;4901;19525;;;CH;助剂
5300045091;6226;17620;;;CN;甲苯
5300051970;5938;14575;;;DE;消光粉
5300053366;5938;14757;;;DE;消光粉
5300043346;6560;17620;;;CN;丙酮
5300041563;6560;13797;;;CN;丙酮
5300046185;7465;14885;;;CN;丙烯酸树脂
5300055326;4201;13797;;;CN;正丙醇
5300048587;6251;19899;;;CH;光稳定剂
5300049237;7216;14575;;;DE;助剂
5300043286;7216;14757;;;DE;助剂
5300048361;5925;14757;;;JP;二氧化硅
5300043476;5925;14575;;;JP;二氧化硅
5300051385;5919;14575;;;DE;二氧化硅
5300042751;5919;14757;;;DE;二氧化硅
5300049981;A003;14884;;;CN;固化剂
5300049982;A004;14884;;;CN;固化剂
5300052797;6449;17833;;;DE;树脂
5300051306;7763;17833;;;CN;树脂
5300052271;7763;20346;;;CN;树脂
5300049432;7623;15671;;;JP;颜料
5300046949;5045;16334;;;DE;铝颜料
5300048309;6961;17971;;;CN;2-氨基-2-甲基-1-丙醇
5300053324;6538;17620;;;CN;环己酮
5300052529;7772;14884;;;CN;丙烯酸树脂
5300054032;3617;19757;;;IT;硫酸钡
5300047523;5681;17833;;;AT;固化剂
5300049552;6047;17833;;;CN;树脂
5300054047;4462;17833;;;CN;树脂
5300043572;6482;17833;;;CN;树脂
5300045853;6811;14530;;;US;膨润土
5300046115;6896;14530;;;GB;膨润土
5300046601;7512;18898;;;CN;钛白粉
5300043802;A015;17826;;;DE;OMNIRAD 819 氧化膦
5300054397;A015;16589;;;DE;GENOCURE BAPO 氧化膦
5300048166;3620;19757;;;IT;硫酸钡
5300045921;3620;18866;;;IT;硫酸钡
5300052272;5911;21346;;;DE;硫酸钡
5300049580;4986;15671;;;DE;助剂
5300052640;6561;17620;;;JP;3-甲氧基乙酸丁酯
5300047824;6561;13797;;;JP;3-甲氧基乙酸丁酯
5300037194;6514;13797;;;US;二乙二醇丁醚
5300036251;6509;13797;;;CN;二乙二醇丁醚醋酸酯
5300043680;6509;17620;;;CN;二乙二醇丁醚醋酸酯
5300043670;6524;17620;;;CN;乙二醇丁醚乙酸酯
5300036256;6524;13797;;;CN;乙二醇丁醚乙酸酯
5300038582;8212;13797;;;CN;聚乙二醇
5300043683;8212;17620;;;CN;PEG400 聚乙二醇
5300036156;5684;13797;;;CN;二异丁基甲酮
5300036154;4207;13797;;;CN;二丙二醇甲醚
5300043486;4207;17620;;;CN;二丙二醇甲醚
5300046059;6220;17620;;;CN;二丙二醇正丁醚
5300042173;6220;13797;;;CN;二丙二醇正丁醚
5300037858;6542;13797;;;CN;3乙氧基丙酸乙酯
5300046401;6542;17620;;;CN;3乙氧基丙酸乙酯
5300043536;6517;17620;;;CN;醋酸乙酯
5300036250;6517;13797;;;CN;醋酸乙酯
5300055096;6517;22539;;;CN;醋酸乙酯
5300043403;6535;17620;;;US;丙二醇甲醚
5300041085;6535;13797;;;US;丙二醇甲醚
5300036258;6563;13797;;;DE;异丁醇
5300043659;6563;17620;;;DE;异丁醇
5300045420;6534;17620;;;CN;异丙醇
5300038101;6534;13797;;;CN;异丙醇
5300047452;6854;17620;;;ZZ;碳酸丙烯酯
5300055342;7932;82041;;;ZZ;
5300055409;7854;21557;;;JP;
5300055410;7936;65822;;;BE;
5300055396;3064;64192;;;FR;
5300055399;2251;18269;;;US;36877 & 36599
5300055437;3156;68147;;;JP;
5300055438;6452;17833;;;CN;
5300055441;6509;22539;;;CN;
5300055442;6544;22539;;;CN;
5300055469;S001;13170;;;;
5300055472;5008;77020;;;DE;
5300055481;7940;82422;;;;
5300055483;B031;77020;;;CN;
5300055484;B031;77030;;;CN;
5300055485;B031;77080;;;CN;
5300047398;7613;19290;;;CN;
5300055832;5531;77030;;;;
5300053891;7054;17254;;;DE;7054
5300055845;7941;41327;;;US;
5300055846;7935;21203;;;CN;
5300055847;7938;21203;;;CN;
5300055848;7939;21333;;;CN;
5300055987;1362;82645;;;;
5300050108;7077;16268;;;DE;颜料
5300052244;7234;16268;;;DE;颜料
5300052694;7253;16268;;;DE;颜料
5300048849;5745;16268;;;DE;颜料
5300048843;5683;16268;;;DE;颜料
5300044125;5170;16268;;;DE;颜料
5300051327;7285;16268;;;DE;颜料
5300053228;7287;16268;;;DE;颜料
5300041989;5132;16268;;;DE;颜料
5300041606;5277;16268;;;DE;颜料
5300049473;3595;16268;;;DE;颜料
5300048577;3595;18482;;;DE;颜料
5300041601;3596;16268;;;DE;颜料
5300055275;3594;16268;;;JP;颜料
5300053293;5565;16268;;;DE;颜料
5300048806;5019;16268;;;DE;颜料
5300048395;5019;14488;;;DE;颜料
5300048813;5627;16268;;;DE;颜料
5300043438;4821;17826;;;DE;助剂
5300044973;3317;17826;;;IT;助剂
5300049496;8850;20243;;;DE;消光粉
5300048240;5129;16333;;;DE;铝颜料
5300052631;7175;16333;;;DE;铝颜料
5300046343;7467;16333;;;DE;铝颜料
5300051866;4949;16333;;;DE;颜料
5300049667;6159;16333;;;DE;颜料
5300053325;6170;16333;;;DE;颜料
5300052960;5559;16333;;;DE;颜料
5300045016;5156;16333;;;DE;铝银浆
5300049816;5886;16333;;;DE;铝颜料
5300047089;7367;16333;;;DE;铝颜料
5300053250;5007;16333;;;DE;颜料
5300053025;5891;16333;;;DE;铝颜料
5300048786;5028;16333;;;DE;铝颜料
5300048081;7633;18089;;;US;湿润剂
5300044074;4827;18089;;;CN;UV助剂
5300051307;3350;18089;;;;UV助剂
5300045834;6577;18089;;;CE;添加剂
5300047184;6577;19361;;;CE;添加剂
5300051815;7464;17790;;;CN;助剂
5300049518;6635;17790;;;GB;助剂
5300052809;6796;17790;;;GB;助剂
5300049808;7702;17790;;;CN;助剂
5300046344;7487;18977;;;CN;丙烯酸乳液
5300055389;6621;20902;;;DE;助剂
5300055246;6621;21913;;;DE;助剂
5300055245;8853;21913;;;DE;助剂
5300055388;8853;20902;;;DE;助剂
5300051425;6875;20902;;;DE;助剂
5300053555;6875;21913;;;DE;助剂
5300055243;3274;21913;;;DE;助剂
5300055387;3274;20902;;;DE;助剂
5300055386;5861;20902;;;DE;助剂
5300055242;5861;21913;;;DE;助剂
5300055247;6879;21913;;;DE;助剂
5300052574;6879;20902;;;DE;助剂
5300055385;6898;20902;;;DE;助剂
5300055244;6898;21913;;;DE;助剂
5300055248;4803;21913;;;DE;CN 助剂
5300052576;4803;20902;;;DE;CN 助剂
5300053045;6959;20902;;;DE;CN 助剂
5300055249;6959;21913;;;DE;CN 助剂
5300053556;4896;21913;;;CE;助剂
5300053591;4896;20902;;;CE;助剂
5300055384;6946;20902;;;DE;助剂
5300055241;6946;21913;;;DE;助剂
5300055989;4948;77030;;;;
5300002150;6538;82033;;;CE;CYCLOHEXANON CHAR
5300008671;4436;82422;;;DE;
5300008008;4410;82422;;;DE;
5300018329;4595;82033;;;DE;
5300014384;6707;82033;;;DE;
5300002347;6826;82033;;;ZZ;
5300027878;3559;82033;;;ZZ;
5300002417;6932;82033;;;ZZ;SALMIAKGEIST 25
5300021435;6526;82033;;;ZZ;PROGLYDE DMM
5300047628;7621;82643;;;DE;
5300005611;6053;82643;;;DE;
5300029371;4787;82643;;;DE;
5300004799;6757;82643;;;DE;
5300026690;3034;82643;;;DE;
5300029805;5638;82643;;;DE;
5300056011;7944;15879;;;;
5300056012;7944;77020;;;;
5300056013;7944;77030;;;;
5300056014;7311;77020;;;DE;
5300056015;7311;77030;;;DE;
5300043743;7311;63726;;;DE;
5300056016;5087;16268;;;DE;
5300056017;5294;18547;;;US;
5300043320;4896;77020;;;DE;
5300056040;6346;77030;;;;
5300056053;7937;21203;;;CN;
5300056054;7931;22712;;;CN;
5300005901;0200;82343;;;CE;0200
5300054048;5230;18502;;;DE;黑颜料
5300054269;8864;20902;;;DE;CN助剂
5300055250;8864;21913;;;DE;助剂
5300055251;8823;21913;;;DE;助剂
5300052572;8823;20902;;;DE;CN助剂
5300052573;3122;20902;;;CN;助剂
5300055252;3122;21913;;;CN;助剂
5300055253;6732;21913;;;DE;助剂
5300052575;6732;20902;;;DE;助剂
5300053044;6677;20902;;;DE;助剂
5300055254;6677;21913;;;DE;助剂
5300055301;6908;21913;;;DE;助剂
5300053470;6908;20902;;;DE;CN助剂
5300053471;8880;20902;;;DE;CN助剂
5300055302;8880;21913;;;DE;助剂
5300055303;6939;21913;;;DE;助剂
5300051343;6939;20902;;;DE;助剂
5300052571;8852;20902;;;DE;CN 助剂
5300055304;8852;21913;;;DE;助剂
5300055306;6987;21913;;;CN;助剂
5300051424;6987;20902;;;CN;CN 助剂
5300056071;5048;21926;;;DE;
5300056120;3122;77220;;;DE;
5300043056;7192;70697;X;;DE;
5300055443;0332;66488;;;DE;6265408
5300056131;7949;63726;;;NO;
5300056132;6976;77030;;;;
5300056118;2072;18547;;;DE;
5300056127;7947;63708;;;NL;
5300056128;7949;77020;;;NO;
5300056129;7949;77030;;;NO;
5300054909;4895;77020;;;;
5300056135;6912;21927;;;DE;
5300014599;0461;72561;;;DE;0461
5300056140;3617;18866;;;IT;
5300056141;5730;16268;;;DE;
5300056163;7950;77020;;;;
5300056164;7950;77030;;;;
5300056165;7950;77080;;;;
5300056162;7950;19263;;;US;
5300056186;7951;77020;;;;
5300056187;7951;77030;;;;
5300056188;7951;77080;;;;
5300056189;6201;22539;;;US;
5300056200;7909;21926;;;DE;
5300056201;7123;22177;;;DE;
5300056205;7887;14885;;;CN;
5300056212;5784;77220;;;DE;
5300056145;4786;82226;;;DE;HOSTAFINE BLAU SP-B2G
5300056207;7952;77020;;;IN;
5300056208;7952;77030;;;IN;
5300056209;7952;77080;;;IN;
5300056206;7952;22272;;;IN;
5300056230;3700;77030;;;DE;
5300017675;3700;67978;;;DE;
5300056231;7500;77020;;;IN;
5300056232;7500;77030;;;IN;
5300056250;7500;77080;;;IN;
5300046418;7500;15708;;;IN;
5300027000;3373;82033;;;DE;
5300002418;6933;82041;;;DE;
5300002375;6865;82041;;;DE;
5300031493;5785;82041;;;DE;
5300002388;6885;82041;;;DE;
5300008163;4428;82422;;;DE;
5300032167;3117;82511;;;GB;TR 88_AA
5300056251;5862;77020;;;ES;
5300056252;5862;77030;;;ES;
5300032533;5862;63432;;;ES;
5300055308;6670;20902;;;CN;助剂
5300055307;6670;21913;;;CN;助剂
5300048585;5896;18444;;;DE;树脂
5300044073;6974;17838;;;US;助剂
5300046252;6259;14530;;;GB;水性流变助剂
5300051252;6632;14530;;;CN;流变助剂
5300046186;7458;18699;;;JP;聚己内酯三醇
5300037173;6547;14885;;;CN;水性树脂
5300053119;6989;18894;;;US;纤维素
5300053099;6728;18894;;;US;纤维素
5300045982;7466;18894;;;US;液体树脂
5300052245;7274;21340;;;FR;碳酸钙
5300051312;7744;20322;;;CN;聚天门冬氨酸酯树脂
5300053653;7863;20322;;;CN;聚天门冬氨酸酯树脂
5300053652;7864;20322;;;CN;聚天门冬氨酸酯树脂
5300053810;7668;21736;;;CN;硅微粉
5300044001;6913;17969;;;;添加剂
5300044239;8841;17969;;;CN;助剂
5300043744;4809;17969;;;CN;助剂
5300046188;6684;17969;;;DE;助剂
5300051386;6884;17969;;;DE;聚醚硅氧烷
5300043871;6984;17969;;;CN;添加剂
5300047143;6256;17969;;;DE;助剂
5300055332;6256;19726;;;DE;助剂
5300056253;5260;76231;;;IT;
5300056254;6203;64209;;;CE;
5300056255;6203;75102;;;CE;
5300056260;Z003;68450;;;;
5300050112;8878;17969;;;CN;助剂
5300052739;8878;19726;;;CN;助剂
5300055333;7305;19726;;;DE;助剂
5300055330;4940;19726;;;DE;助剂
5300045010;4940;17969;;;DE;助剂
5300043872;7305;17969;;;DE;助剂
5300047387;6872;15635;;;CN;添加剂
5300046566;7507;19101;;;CN;氧化铁黑
5300053720;7866;21737;;;CN;分散剂
5300053026;5048;21689;;;DE;颜料
5300053027;7909;21689;;;DE;颜料
5300053443;5948;21689;;;DE;颜料
5300053530;5948;21926;;;DE;颜料
5300046564;7502;18801;;;CN;硫酸钡
5300045824;7453;18801;;;CN;硫酸钡
5300048575;5519;14488;;;CN;颜料
5300054211;5519;22177;;;CN;颜料
5300045964;6202;13797;;;CN;轻质白油
5300037967;6216;13797;;;CN;二价酸酯
5300053087;6912;14607;;;DE;助剂
5300043858;6527;17620;;;CN;乳酸乙酯
5300045090;6504;17620;;;CN;甲基乙基酮
5300036174;6504;13797;;;CN;甲基乙基酮
5300053323;6205;17620;;;CN;醋酸正丙酯
5300036157;6205;13797;;;CN;醋酸正丙酯
5300049251;6526;13797;;;US;二丙二醇二甲醚
5300047051;6526;17620;;;US;二丙二醇二甲醚
5300052716;6854;13797;;;ZZ;碳酸丙烯酯
5300040727;6201;13797;;;US;100#溶剂油
5300048105;6201;17620;;;US;100#溶剂油
5300043681;6501;17620;;;ZZ;甲基异丁基甲酮
5300036173;6501;13797;;;CN;甲基异丁基甲酮
5300055325;6501;22539;;;ZZ;甲基异丁基甲酮
5300055324;6243;22539;;;CN;醋酸异丁酯
5300043402;6243;17620;;;CN;醋酸异丁酯
5300036252;6243;13797;;;CN;醋酸异丁酯
5300036255;6520;13797;;;CN;丙二醇甲醚醋酸酯
5300043500;6520;17620;;;CN;丙二醇甲醚醋酸酯
5300055086;6520;22539;;;CN;丙二醇甲醚醋酸酯
5300055051;6528;22539;;;DE;醋酸丁酯
5300036257;6528;13797;;;DE;醋酸丁酯
5300036161;6227;13797;;;CN;异构级二甲苯
5300043576;6227;17620;;;DE;异构级二甲苯
5300055082;6227;22539;;;DE;异构级二甲苯
5300044621;6507;14752;;;CN;纯水
5300053145;7762;20513;;;CN;助剂
5300054408;5732;13826;;;DE;颜料
5300047758;5732;18624;;;DE;颜料
5300052330;3038;18502;;;DE;黑颜料
5300045097;5220;18502;;;DE;黑颜料
5300045835;6187;18502;;;KR;黑颜料
5300053121;6634;19899;;;CN;助剂
5300053531;6634;21927;;;CN;助剂
5300048396;4419;19833;;;DE;树脂
5300049165;4932;19833;;;CN;树脂
5300049166;7454;19833;;;CN;羟基丙烯酸树脂
5300043571;A012;82192;;;IT;SILQUEST A 187
5300009915;4614;82055;;;US;
5300055305;6905;21913;;;DE;膨润土
5300053146;7779;20916;;;US;蜡粉
5300050086;7543;19726;;;US;助剂
5300048080;6880;19726;;;DE;添加剂
5300049668;6945;19726;;;US;助剂
5300043490;6945;17838;;;US;助剂
5300046355;7475;19049;;;CN;聚氨酯分散液
5300048578;B010;19889;;;CN;EVERSORB 80 光吸收剂
5300048441;5117;19835;;;DE;钛白粉
5300056265;P102;77020;;;CN;
5300056266;P102;77030;;;CN;
5300056267;P102;77080;;;CN;
5300056264;P102;17132;;;DE;HOSTAPERM GELB H 3 G
5300056268;P102;68213;;;CN;TCY 154 02
5300056249;1171;63041;;;;
5300056300;0666;63041;;;;
5300056294;P601;77020;;;IN;
5300056295;P601;77030;;;IN;
5300056296;P601;77080;;;IN;
5300056291;P601;82229;;;IN;MONOLITE GREEN 600734
5300056293;P601;15708;;;IN;SUDAFAST GRÜN 2727C
5300056299;7569;77020;;;DE;
5300056320;7564;77020;;;DE;
5300056321;7555;77020;;;DE;
5300056322;7681;76231;;;IT;
5300056323;6584;77020;;;DE;
5300046251;7275;18976;;;CN;聚氨酯树脂
5300042107;5931;17161;;;DE;消光粉
5300043966;5951;17161;;;DE;消光粉
5300049123;5975;17161;;;MY;消光粉
5300043435;7302;16589;;;DE;脂肪族聚氨酯丙烯酸酯
5300043436;4441;16589;;;DE;UV助剂
5300001421;4201;82033;;;ZZ;
5300051367;7770;20903;;;CN;树脂
5300051380;7771;20903;;;CN;树脂
5300050442;7715;20667;;;IT;硅烷偶联剂
5300043517;4573;17816;;;CN;SR9003NS/TFN丙氧化新戊二醇二丙烯酸酯
5300052650;7919;21333;;;CN;非硅流平剂
5300052595;7920;21333;;;CN;反应型有机硅流平剂
5300053316;7835;21333;;;CN;附着力促进剂
5300046075;5987;18895;;;DE;硅土
5300049472;7592;16334;;;DE;铝颜料
5300045730;6281;16334;;;CN;颜料
5300050221;7644;16334;;;DE;颜料
5300046569;7511;18896;;;CN;绿颜料
5300046568;7504;18897;;;CN;滑石粉
5300049892;7472;20533;;;CN;水性树脂
5300047821;6552;17971;;;CN;三乙醇胺
5300041453;6552;15572;;;CN;三乙醇胺
5300043682;6552;17620;;;CN;三乙醇胺
5300040939;6893;15572;;;;二甲基乙醇胺
5300048807;6893;17620;;;CN;二甲基乙醇胺
5300056308;B032;16919;;;GB;CAPA 3031
5300056307;B032;20998;;;JP;PLACCEL 303
5300056309;B032;77020;;;ZZ;
5300053532;7851;21375;;;JP;消光粉
5300037029;6548;14884;;;CN;表面材料
5300056330;7953;17150;;;DE;
5300056331;5717;77220;;;DE;
5300056332;7945;22683;;;CN;
5300044779;6439;18352;;;DE;聚酯树脂
5300048785;7089;19997;;;CN;蓝颜料
5300054208;7880;19003;;;CN;树脂
5300047785;3602;19604;;;DE;滑石粉
5300049527;3603;19604;;;FR;滑石粉
5300053402;6444;19813;;;GB;树脂
5300048362;6099;19813;;;GB;聚己内酯树脂
5300049503;7127;20305;;;IN;添加剂
5300049310;7643;19797;;;;黑颜料
5300042899;6559;17619;;;CN;1-甲基-2-吡咯烷酮
5300048848;4591;19769;;;AU;钛白粉
5300048460;7642;17833;;;CN;醇酸树脂
5300053120;4735;17833;;;NL;树脂
5300052062;6462;17833;;;CN;树脂
5300052063;6066;17833;;;AU;树脂
5300043474;7303;17827;;;CN;己二醇二丙烯酸酯
5300043475;7304;17827;;;CN;三羥甲基丙烷三丙烯酸酯
5300049671;6484;20346;;;CN;树脂
5300052083;4623;20346;;;CN;树脂
5300052124;6606;20346;;;AT;树脂
5300055277;6606;17833;;;AT;树脂
5300051492;7426;17833;;;CN;丙烯酸酯乳液
5300053809;7426;20346;;;CN;丙烯酸酯乳液
5300049670;7098;20346;;;DE;树脂
5300055321;7098;17833;;;DE;树脂
5300055320;8316;17833;;;DE;树脂
5300051440;8316;20346;;;DE;树脂
5300052305;4728;20346;;;CN;树脂
5300055279;4728;17833;;;CN;树脂
5300055278;8337;17833;;;DE;树脂
5300052114;8337;20346;;;DE;树脂
5300042710;7155;17169;;;CN;多元醇
5300048429;7641;17169;;;JP;改性聚丙烯树脂
5300056337;5015;77080;;;;
5300056428;P202;77020;;;ZZ;
5300056429;P202;77030;;;ZZ;
5300056430;P202;77080;;;ZZ;
5300056427;P202;17132;;;DE;NOVOPERM ORANGE H 5 G 70
5300056431;P202;68213;;;CN;TCO 062 01
5300056339;7923;17169;;;JP;氯化聚丙烯
5300048117;7070;19731;;;NL;
5300001268;1465;82033;;;CE;1465
5300056454;7852;14575;;;DE;二氧化硅
5300056455;7946;14885;;;CN;丙烯酸树脂
5300056456;5525;22177;;;CN;颜料
5300056432;7954;41327;;;US;
5300056437;6629;15806;;;US;
5300043747;4166;16586;;;DE;HT.400.105
5300056470;7955;15708;;;IN;
5300056484;6571;17971;;;ID;
5300000584;0265;92202;;;DE;0265
5300056499;4167;15879;;;;
5300056500;5445;16268;;;DE;珠光粉颜料
5300054817;7611;16333;;;DE;颜料
5300001733;5933;82033;;;DE;CAB-O-SIL M 5 HH/HN
5300055070;7309;16333;;;DE;铝颜料
5300054067;7878;82193;;;DE;
5300001740;5939;82193;;;DE;
5300001773;5975;82193;;;DE;
5300001750;5951;82193;;;DE;
5300004228;6609;82193;;;DE;
5300002130;6528;82033;;;ZZ;
5300056477;4866;41327;;;GB;
5300004677;6227;82033;;;DE;
5300056522;3289;77020;;;FR;
5300049288;6587;77020;;;CN;
5300056507;5839;18894;;;US;纤维素
5300056274;7450;77030;;;;
5300056515;B033;16919;;;GB;CAPA 4101
5300056523;B033;20998;;;JP;PLACCEL 410
5300056519;B033;77030;;;GB;POLYCAPROLACTON 410X
5300056520;B033;77080;;;GB;POLYCAPROLACTON 410X
5300056521;B033;77020;;;GB;POLYCAPROLACTON 410X
5300056540;5757;77220;;;DE;
5300056532;6376;77080;;;;
5300055482;B031;19290;X;;CN;FEISPARTIC F420
5300056556;7123;77080;;;;
5300056570;5840;18087;;;US;
5300053202;7143;17254;;;;7143
5300056573;4827;22458;;;;
5300056591;7844;66524;;;;
5300056579;7922;16735;;;JP;
5300056600;7956;22375;;;SE;
5300056601;6964;14632;;;DE;
5300056593;6854;22539;;;ZZ;
5300056603;4532;82072;;;DE;
5300056443;8068;72251;;;;8068
5300056587;Z003;18164;;;;
5300056599;7061;77020;;;CN;
5300056605;3615;77030;;;SE;
5300056623;7436;16268;;;DE;珠光粉颜料
5300056616;7958;77030;;;ES;
5300056617;7958;77080;;;ES;
5300056618;7958;77020;;;ES;
5300056624;3672;18547;;;;
5300056626;7061;77030;;;CN;
5300056627;7959;82041;X;;NL;
5300056629;7959;77030;;;NL;
5300056650;7959;77080;;;NL;
5300056651;7959;77020;;;NL;
5300056628;7959;67450;X;;NL;
5300056652;7959;67696;;;NL;
5300056653;0011;82037;;;;
5300056670;2145;71111;;;DE;
5300056672;5357;71111;;;BE;
