Lieferant;Name des Lieferanten;Straße;Lnd;PLZ;Ort;Gruppe;Suchbegriff;S;SF;LöVm;CPD-Konto;EkOr;Bezeichnung;ZBed;IncTm;Inco. 2;S_1;L;MindWert;Währ.;Verkäufer;Telefon;EkOr_2;Anzahl
71543;Fricke Masch.- u. Apparatebau;Industriestr. 13;DE;25469;Halstenbek;1;FRICKE;X;;;;1000;Zentraleinkauf;1;DDP;;X;;0;EUR;;;;1
71549;Schupp Musterkarten GmbH;Blätteräcker 12;DE;74523;Schwäbisch Hall - Sulzdorf;1;SCHUPP;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
71552;U.S.PAINT NOF EUROPE N.V:;Bouwelven 1 Industriezone Klein Gen;BE;2280;Grobbendonk;1;U.S.PAINT;X;;;;1000;Zentraleinkauf;39;UN;;X;;0;EUR;;;;1
71553;Schilder Mayr;Spaldingstrasse;DE;20097;Hamburg;1;SCHILDER;;;;;1000;Zentraleinkauf;198;DDP;;;;0;EUR;;;;1
71596;Max Sames Stahlstichdruck GmbH;Stegerwaldring 27;DE;22119;Hamburg;1;SAMES;;;;;1000;Zentraleinkauf;90;DDP;;;;0;EUR;;;;1
71600;Spray-Color GmbH;Merzenicher Weg 4;DE;52399;Düren;1;SPRAY-COLO;X;;;;1000;Zentraleinkauf;1;DDP;;X;;0;EUR;;;;1
71604;Abram GmbH;Luisenweg 113;DE;20537;Hamburg;1;ABRAM;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
71608;Rautenberg  Handels GmbH;Steenwisch 63;DE;22527;Hamburg;1;RAUTENBERG;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
71610;xxx Turco Chemie GmbH;Wandsbeker Stieg 23;DE;22087;Hamburg;1;(L) TURCO;X;99;;;1000;Zentraleinkauf;31;DDP;;X;;0;EUR;;;;1
71613;xxx Thomsen & Verch Verpackungen;Bredowstr. 33;DE;22113;Hamburg;1;(L) THOMSE;X;99;;;1000;Zentraleinkauf;1;DDP;;X;;0;EUR;;;;1
71619;Testo Industrial Services GmbH;Gewerbestr. 3;DE;79199;Kirchzarten;1;TESTO;X;99;;;1000;Zentraleinkauf;69;EXW;;;;0;EUR;;;;1
71620;Bube Concept GmbH;Breslauer Str. 59;DE;42277;Wuppertal;1;WANDT;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
71624;Kartonagen Radowitz GmbH;Grandkuhlenweg 7;DE;22549;Hamburg;1;KARTONAGEN;;;;;1000;Zentraleinkauf;198;DDP;;;;0;EUR;;;;1
71628;European Aerosols GmbH;Kurt Vogelsang Straße 6;DE;74855;Hassmersheim;1;EUROPEAN A;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
71630;xxx Hammer GmbH;Herrenholz 6;DE;23556;Lübeck;1;(L) HAMMER;X;99;;;1000;Zentraleinkauf;31;DDP;;X;;0;EUR;;;;1
71631;xxx Smurfit Kappa GmbH;Voss-Straße 98;DE;31157;Sarstedt;1;SMURFIT KA;;;X;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
71632;Europa Carton AG;Tilsiterstraße 144;DE;22047;Hamburg;1;EUROPA CAR;;;;;1000;Zentraleinkauf;4;DDP;;;;0;EUR;;;;1
71636;U O P GmbH;Steinhof 39;DE;40699;Erkrath;1;UOP;X;;;;1000;Zentraleinkauf;29;DDP;;X;;0;EUR;;;;1
71639;xxx BaySYstems GmbH & Co. KG;Mittelkamp 112;DE;26125;Oldenburg;1;(L) BAY;X;3;;;1000;Zentraleinkauf;31;200;;X;;0;EUR;;;;1
71640;xxx Sasol Germany GmbH;Paul Baumann Str. 1;DE;45764;Marl;1;(L) SASOL/;X;3;;;1000;Zentraleinkauf;31;DDP;;X;;0;EUR;;;;1
71660;xxx Klaus Dahleke KG (H&R Gruppe);Am Sandtorkai 64;DE;20457;Hamburg;1;(L) H & R;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
71664;xxx Ruetgers Novares GmbH;Varziner Str.49;DE;47138;Duisburg;1;(L) RUETGE;X;3;;;1000;Zentraleinkauf;39;DDP;;X;;0;EUR;;;;1
71685;xxx Brand und Wagner;Stresemannstr. 375;DE;22761;Hamburg;1;(L) BRAND;X;99;;;1000;Zentraleinkauf;198;DDP;;X;;0;EUR;;;;1
71688;Elbe Werkstätten GmbH;Nymphenweg 22;DE;21077;Hamburg;1;ELBE WERKS;;;;;1000;Zentraleinkauf;90;EXW;;;;0;EUR;;;;1
71690;xxx Lofera;Am Alt. Glockenturm 2;DE;21220;Seevetal;1;(L) LOFERA;X;3;;;1000;Zentraleinkauf;205;UN;;X;;0;EUR;;;;1
71691;xxx Winterhuder Werkstätten GmbH;Klotzenmoorstieg 2;DE;22453;Hamburg;1;(L) WINTER;X;99;;;1000;Zentraleinkauf;39;EXW;;X;;0;EUR;;;;1
71692;Müller Kunststofft. GmbH;Steegener Chaussee 6;DE;19230;Hagenow;1;MÜLLER/BON;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
71693;PlaCell ab;;SE;33228;Gislaved;1;PLACELL;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
71695;Krüger & Scharnberg GmbH;Schimmelmannstr. 123;DE;22010;Hamburg;1;KRÜGER & S;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
71696;Huwald Liebschner GmbH;Rudolf-Diesel-Straße 23;DE;24558;Henstedt-Ulzburg;1;HUWALD;;;;;1000;Zentraleinkauf;1;EXW;;;;0;EUR;;;;1
71697;Ganderke Plast Engineer. GmbH;Oderstr. 68;DE;24539;Neumünster;1;GANDERKE;;;;;1000;Zentraleinkauf;31;UN;;;;0;EUR;;;;1
71698;Akzo Nobel Chemicals GmbH;;SE;44485;Stenungssund;1;AKZO  SCHW;X;;X;;1000;Zentraleinkauf;39;DDP;;X;;0;EUR;;;;1
71704;Mewes Oberflächentechnik GmbH /;Beckedorfer Straße 19;DE;21218;Seevetal;1;MEWES;;;;;1000;Zentraleinkauf;1;EXW;;;;0;EUR;;;;1
71712;Conrail EDV GmbH;;DE;22115;Hamburg;1;CONRAIL;;;;;1000;Zentraleinkauf;205;DDP;;;;0;EUR;;;;1
71713;Hansa Flex Hydraulikschläuche;Buschwerder Winkel 6;DE;21107;Hamburg;1;HANSA;;;;;1000;Zentraleinkauf;200;EXW;;;;0;EUR;;;;1
71715;xxx ECKA Granulate;Kaiserstr. 30;DE;90763;Fürth/Bayern;1;(L) ECKA;X;99;;;1000;Zentraleinkauf;205;UN;;X;;0;EUR;;;;1
71716;xxx Rohm and Haas Europe Trading AP;In der Kron 4;DE;60489;G E S P E R R T !!!;1;(L) ROHM;X;99;;;1000;Zentraleinkauf;4;DDP;;X;;0;EUR;;;;1
71721;L&S Dienstleistungsges. mbH;Eiffestr. 462 / EG;DE;20537;Hamburg;1;L&S;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
72003;Arcotest GmbH;Rotweg 24;DE;71297;Mönsheim;1;ARCOTEST;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
72058;Burmeister, Volker;;DE;;;1;BURMEISTER;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
72064;Fritz Bossert e.K.;Hermann-Buck-Weg 3;DE;22309;Hamburg;1;BOSSERT;;;;;1000;Zentraleinkauf;31;UN;;;;0;EUR;;;;1
72078;Cramer & Mundt;Beim Haferhof 7;DE;25479;Ellerau;1;CRAMER;;;;;1000;Zentraleinkauf;4;DDP;;;;0;EUR;;;;1
72121;Delta-Trading GmbH;Ausschläger Weg 40;DE;20537;Hamburg;1;DELTA;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72125;Delmes Heitmann GmbH & Co. KG;Großmoorbogen 2;DE;21079;Hamburg;1;DELMES;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72143;Ecom instruments GmbH;Industriestr. 2;DE;97959;Assamstadt;1;ECOM;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72176;Festo AG & Co.;Ruiter Str. 82;DE;73734;Esslingen;1;FESTO;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
72199;Greene,Tweed & Co. GmbH;Nordring 22;DE;65719;Hofheim am Taunus;1;GREENE;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72251;Paul Hildebrandt AG;Lise-Meitner-Straße 1;DE;24558;Henstedt-Ulzburg;1;HILDEBRAND;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
72271;Vibrantz Performance Pigmente;Kortrijkstraat 153;BE;8930;Menen;1;FERRO;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
72273;Jungfleisch GmbH;Meister-Gerhard-Straße 32;DE;41812;Erkelenz;1;JUNGFLEISC;X;;;;1000;Zentraleinkauf;1;UN;;X;;0;EUR;;;;1
72281;ADRUU BV;Ekkersrijt 7302;NL;5692 HH;HH Son;1;ADRUU;;;;;1000;Zentraleinkauf;31;EXW;;;;0;EUR;;;;1
72286;Euro Physics;Ferdinand-Clasen-Straße 8;DE;41812;Erkelenz;1;EURO PHYSI;X;;;;1000;Zentraleinkauf;31;DDP;;X;;0;EUR;;;;1
72288;Thermo Electron (Karlsruhe) GmbH;Pfannkuchstrasse 10-12;DE;76185;Karlsruhe;1;THERMO;;;;;1000;Zentraleinkauf;39;CPT;Hamburg;;;0;EUR;;;;1
72308;DIC Performance Resins GmbH;Breitenleer Str. 97-99;AT;1222;Wien;1;DIC  ALT :;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72309;Kroschke Sign International GmbH;Daimlerstr. 20 A;DE;38112;Braunschweig;1;KROSCHKE;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
72311;Thierry GmbH;Motorstr. 30;DE;70499;Stuttgart;1;THIERRY;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72312;Tchibo Coffee Service GmbH;Überseering 18;DE;22297;Hamburg;1;TCHIBO;;;;;1000;Zentraleinkauf;90;FH;;;;0;EUR;;;;1
72313;Albert Block GmbH;Großmoorkehre 2;DE;21079;Hamburg;1;BLOCK;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
72317;FrymaKoruma AG;Theodorshofweg;CH;4310;CH-Rheinfelden;1;FRYMAKORUM;;;;;1000;Zentraleinkauf;39;DAP;;;;0;EUR;;;;1
72320;xxxRoth Werk GmbH & Co.;;DE;66271;Kleinblittersdorf;1;(L) ROTH;X;99;;;1000;Zentraleinkauf;39;DDP;;X;;0;EUR;;;;1
72336;Rita Ruhe Werbemittel;Fahrenberg 11;DE;22885;Barsbüttel;1;RUHE;X;;;;1000;Zentraleinkauf;198;DDP;;X;;0;EUR;;;;1
72337;EMPA TESTMATERIALIEN AG;Mövenstrasse 12;CH;9015;St. Gallen;1;EMPA;;;;;1000;Zentraleinkauf;39;UN;;;;0;CHF;;;;1
72361;Air Liquide Deutschland GmbH;Fütingsweg 34;DE;47805;Krefeld;1;AIR;;;;;1000;Zentraleinkauf;200;EXW;;;;0;EUR;;;;1
72372;B+M Surface Systems GmbH;Meininger Weg 10;DE;36132;Eiterfeld;1;B+M;;;;;1000;Zentraleinkauf;29;DDP;;;;0;EUR;;;;1
72387;Manfred J.C. Niemann KG;Langenstr.;DE;28195;Bremen;1;NIEMANN;X;;;;1000;Zentraleinkauf;31;UN;;X;;0;EUR;;;;1
72390;SCA Deutschland GmbH;Welfenstraße 9;DE;70736;Fellbach-Schmiden;1;GESPERRT A;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
72402;Endress + Hauser Meßtechnik GmbH +;Colmarer Str. 6;DE;79576;Weil am Rhein;1;ENDRE;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72404;Feige Filling GmbH;Rögen 6 a;DE;23843;Bad Oldesloh;1;FEIGE;;;;;1000;Zentraleinkauf;67;EXW;;;;0;EUR;;;;1
72406;Wilhelm Hoyer KG, NL Förstmann;Billwerder Ring 21;DE;21035;Hamburg;1;HOYER, FÖR;X;;;;1000;Zentraleinkauf;90;DDP;;X;;0;EUR;;;;1
72444;Aqua Quell;Hans Eidig Straße 17;DE;21224;Rosengarten;1;AQUA QUELL;;;;;1000;Zentraleinkauf;1;DDP;;X;;0;EUR;;;;1
72449;Grafe Polymer Solutions GmbH;Waldecker Str. 21;DE;92444;Blankenhain;1;GRAFE COLO;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72450;ATLAS MATERIAL TESTING TECHN.BV;Aalsvoart 69;NL;7241 MA;MA Lochem;1;ATLAS;;;;;1000;Zentraleinkauf;31;EXW;;;;0;EUR;;;;1
72452;Atlas Weathering Serv. Group;P.O. BOX 95897;US;;Chicago, IL 60694-5897;1;ATLAS;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
72465;Reinshagen Technik GmbH & Co.;Kilianstraße 150;DE;90425;Nürnberg;1;REINSHAGEN;;;;;1000;Zentraleinkauf;31;UN;;;;0;EUR;;;;1
72466;WEKA Media GmbH & Co.KG;Römerstr. 4;DE;86438;Kissing;1;WEKA;X;;;;1000;Zentraleinkauf;67;DDP;;X;;0;EUR;;;;1
72478;Underwriters Laboratories Inc.;Landjuweel 52;NL;3905;NL 3905 PH Veenendaal;1;UNDER;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72481;Rodap GmbH;Herzogstraße 23;DE;40764;Langenfeld;1;RODAP;;;;;1000;Zentraleinkauf;31;UN;;;;0;EUR;;;;1
72493;Schumm AG;Uferweg 40-42;DE;63571;Gelnhausen;1;SCHUMM;;;;;1000;Zentraleinkauf;1;UN;;;;0;EUR;;;;1
72501;Roundliner GmbH;Werner-von Siemens-Str. 19;DE;76694;Forst;1;ROUNDLINER;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72512;Mahnke-Kurierservice;Goldregenweg 34;DE;21220;Seevetal;5;MAHNKE;;;;;1000;Zentraleinkauf;31;;;;;0;EUR;;;;1
72518;xxx Technischer Arbeitsschutz Unna;Gerhart-Hauptmann-Str. 10;DE;59423;Unna;1;(L) TECHNI;X;99;;;1000;Zentraleinkauf;1;UN;;X;;0;EUR;;;;1
72519;Wilhelm Sander Handel GmbH;Plantage 15;DE;28215;Bremen;1;SANDER;;;;;1000;Zentraleinkauf;31;UN;;;;0;EUR;;;;1
72521;RS Components GmbH;Mainzer Landstraße 180;DE;60327;Frankfurt am Main;1;RS CO;;;;;1000;Zentraleinkauf;31;DAP;;;;0;EUR;;;;1
72525;Siebtechnik GmbH;Weseler Str. 121;DE;45478;Mülheim/Ruhr;1;SIEBTECHNI;;;;;1000;Zentraleinkauf;31;UN;;;;0;EUR;;;;1
72526;XXX Sigma-Aldrich Chemie GmbH;Eschenstrasse 5;DE;82024;Taufkirchen;1;SIGMA;;;X;;1000;Zentraleinkauf;31;UN;;;;0;EUR;;;;1
72528;LANtana GmbH;An der Strusbek 64;DE;22926;Ahrensburg;1;LANTA;;;;;1000;Zentraleinkauf;205;UN;;;;0;EUR;;;;1
72529;Autohaus Karl Meyer  Wischhafen Gmb;Stader Str. 55 -63;DE;21735;Wischhafen;1;MEYER AUTO;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
72561;Gustav Schramm GmbH;Straubinger Str. 9;DE;28219;Bremen;1;SCHRAMM;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72562;VLM GmbH;Heideblümchenweg 50;DE;33689;Bielefeld;1;VLM GMBH;;;;;1000;Zentraleinkauf;31;EXW;zzgl. Verp.;;;0;EUR;;;;1
72576;EU-WAX  sales & consulting;Wohltkamp 16;DE;27383;Scheessel;1;EU-WAX;;;;;1000;Zentraleinkauf;205;DDP;;;;0;EUR;;;;1
72580;Modulor Handelsges. mbH;Gneisenaustr. 43-45;DE;10961;Berlin;1;MODUL;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
72589;Fluid Solutions GmbH;Mühlenweg 143;DE;22844;Norderstedt;1;FLUID SOLU;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
72593;Druckluft Evers GmbH;Kurt-Fischer-Straße 36;DE;22926;Ahrensburg;1;DRUCK;;;;;1000;Zentraleinkauf;90;EXW;;;;0;EUR;;;;1
72594;Haver & Boecker;Ennigerloher Straße 64;DE;59302;Oelde;1;HAVER;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
72596;ROSSMANN Competenzc. Metall;Wiesenstr. 51;DE;40549;Düsseldorf;1;ROSSMANN;X;;;;1000;Zentraleinkauf;31;EXW;;X;;0;EUR;;;;1
72601;xxx Markmann Oberflächentechnik;Gustav-Hagemann-Straße 40;DE;38229;Salzgitter-Engelnstedt;1;(L) MARKMA;X;99;;;1000;Zentraleinkauf;31;UN;;X;;0;EUR;;;;1
72604;Josef Blässinger GmbH & Co.KG;Pollhornbogen 19;DE;21107;Hamburg;1;BLÄSSINGER;;;;;1000;Zentraleinkauf;31;;;;;0;EUR;;;;1
72607;Titan Präcis Metallurgie;Brahmkoppel 1 A;DE;24558;Henstedt-Ulzburg;1;TITAN;;;;;1000;Zentraleinkauf;200;DAP;;;;0;EUR;;;;1
72613;ThyssenKrupp  Schulte GmbH;Waidmannstr. 26;DE;22769;Hamburg;1;THYSSEN;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72617;Auen, Rainer;Am Berge 4;DE;21376;Eyendorf;1;AUEN;;;;;1000;Zentraleinkauf;205;EXW;;;;0;EUR;;;;1
72620;xxx Storopack Deutschland GmbH & Co;Asbrookdamm 40;DE;22115;Hamburg;1;(L) STOROP;X;99;;;1000;Zentraleinkauf;198;DDP;;X;;0;EUR;;;;1
72641;Vajen Raumausstattung GmbH;Schlüterberg 2;DE;29683;Fallingbostel;1;VAJEN;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
72647;Bechtle GmbH;Bernhard-Nocht-Str. 113;DE;20359;Hamburg;1;BECHTLE GM;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
72648;xxx Ferro Electronic Mat. US;1000 Lakeside Avenue;US;44114-1147;Cleveland OH;1;(L) FERRO;X;99;;;1000;Zentraleinkauf;39;EXW;;X;;0;USD;;;;1
72652;xxx ECOLOG Logistiksysteme GmbH;Bauernstraße 11;AT;4600;Wels;1;(L) ECOLOG;X;;X;;1000;Zentraleinkauf;31;DDP;;X;;0;EUR;;;;1
72654;PeWe-Promotion GmbH;Osdorfer Weg 147;DE;22607;Hamburg;1;PEWE;;;;;1000;Zentraleinkauf;205;EXW;;;;0;EUR;;;;1
72663;xxx Kamron GmbH;Nordostpark 34;DE;90411;Nürnberg;1;(L) KAMRON;X;99;;;1000;Zentraleinkauf;67;DDP;;X;;0;EUR;;;;1
72667;Waagen S-M-R GmbH;Banksstr. 28;DE;20097;Hamburg;1;WAAGEN S-M;;;;;1000;Zentraleinkauf;67;EXW;;;;0;EUR;;;;1
72670;Helmers & Renck;Großmoorkehre 2;DE;21079;Hamburg;1;HELMERS;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
72780;xxx Tradicon Chemiehandel GmbH;Isestr. 41;DE;20144;Hamburg;1;(L) TRADIC;X;99;;;1000;Zentraleinkauf;39;CIP;Hamburg;X;;0;EUR;;;;1
73007;Pro Com Grafischer Produktionsservi;Volmerswerther Str. 234;DE;40221;Düsseldorf;1;PRO COM;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
73012;Ahlrich Siemens GmbH;Haferwende 16;DE;28357;Bremen;1;SIEMENS;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
73017;Peinemann + Sohn GmbH + Co.KG;Gutenbergring 27;DE;22848;Norderstedt;1;PEINE;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
73020;AMC Krüll GmbH;Ruhrstr. 100;DE;22761;Hamburg;1;AMC K;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
73022;VMA-Getzmann GmbH;Euelerhammerstr. 13;DE;51580;Reichshof;1;VMA-GETZMA;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
73023;MIPA SE;Am Oberen Moos 1;DE;84051;Essenbach;1;MIPA;;;;;1000;Zentraleinkauf;31;;;;;0;EUR;;;;1
73035;Erich Eydam KG;Tonberg 11a;DE;24113;Kronshagen-Kiel;1;EYDAM;;;;;1000;Zentraleinkauf;31;EXW;;;;0;EUR;;;;1
73042;Amazon.de GmbH;Moosacher Str. 51;DE;80809;München;1;AMAZO;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
73065;Behrens Stapler KG;Elsdorfer Str. 3;DE;27383;Scheeßel-Abbendorf;1;BEHRE;;;;;1000;Zentraleinkauf;90;DDP;;;;0;EUR;;;;1
73104;xxx Dow Deutschland GmbH & Co. OHG;Am Kronberger Hang 4;DE;65824;Schwalbach;1;(L) DOW;X;3;;;1000;Zentraleinkauf;39;DDP;;X;;0;EUR;;;;1
73222;xxx BOHRMANN  GmbH;St. Georgs Hof;DE;65239;Hochheim;1;(L) BOHRMA;X;99;;;1000;Zentraleinkauf;1;DDP;;X;;0;EUR;;;;1
73231;xxx Hillebrandt Stahl- & Beh.GmbH;Hansaring 146;DE;48268;Greven;1;(L) HILLEB;X;99;;;1000;Zentraleinkauf;1;DDP;;X;;0;EUR;;;;1
73237;Hofmeister & Meincke GmbH&Co.;Carsten-Dressler-Str. 6;DE;28279;Bremen;1;HOFMEISTER;X;;;;1000;Zentraleinkauf;31;DDP;;X;;0;EUR;;;;1
73301;Mrt-Krüger GmbH;Osterminnerweg 2b;DE;21635;Jork;1;MRT-KRÜGER;;;;;1000;Zentraleinkauf;31;DAP;;;;0;EUR;;;;1
73312;GretagMacbeth GmbH;Fraunhoferstr. 14;DE;82152;Martinsried;1;GRETAG;X;;;;1000;Zentraleinkauf;67;DDP;;X;;0;EUR;;;;1
73323;Kepner Druck GmbH;Robert-Bosch-Str. 5;DE;75031;Eppingen;1;KEPNER;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
73363;Markert + Co.GmbH;Gadelander Str. 135;DE;24539;Neumünster;1;MARKERT;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
73369;Mühlmeier Mahltechnik GmbH;Göttlitzweg 2-4;DE;95671;Bärnau;1;XXX MÜHLME;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
73371;MSB Maschinen-und;Ander Garnbleiche 21-23;DE;52349;Düren;1;MSB;;;;;1000;Zentraleinkauf;67;EXW;;;;0;EUR;;;;1
73373;Magnac GmbH+Co;Bosslerstr. 35;DE;73240;Wendlingen;1;MAGNAC;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
73375;Van Merhagen + Seeger GmbH;Mercatorstr. 44;DE;21502;Geesthacht;1;VAN MERHAG;;;;;1000;Zentraleinkauf;93;;;;;0;EUR;;;;1
73378;xxx Multicolor Deutschland GmbH;Gutenbergstraße 20;DE;48282;Emsdetten;1;(L) MULTIC;X;99;;;1000;Zentraleinkauf;1;UN;;X;;0;EUR;;;;1
73454;Papierverarbeitung Peters GmbH & Co;Meißener Str. 23;DE;1445;Radebeul;1;PAPIERVERA;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
73506;RENZMANN GmbH;Industriestr. 1;DE;55569;Monzingen/Nahe;1;RENZMANN G;;;;;1000;Zentraleinkauf;67;EXW;;;;0;EUR;;;;1
73511;W. Suhr GmbH;Krumme Rieth 6a;DE;29614;Soltau;1;SUHR;;;;;1000;Zentraleinkauf;31;FCA;Hamburg;;;0;EUR;;;;1
73513;Seton GmbH;Otto-Hahn-Str. 5-7;DE;63225;Langen;1;SETON;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
73543;Schäfer, Leopold GmbH;Lotzenarbachstr.1;DE;57290;Neunkirchen;1;SCHÄFER;;;;;1000;Zentraleinkauf;21;;;;;0;EUR;;;;1
73544;Schönherr GmbH;Rübenkamp 17;DE;21220;Seevetal;1;SCHÖNHERR;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
73665;WIKA Alexander Wiegand GmbH & Co.KG;Alexander-Wiegand-Strasse 30;DE;63911;Klingenberg;1;WIKA;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
73675;Weiss Technik GmbH;Greizer Str. 41 - 49;DE;35447;Reiskirchen-Lindenstruth;1;WEISS;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
75001;GRUBER FOLIEN GmbH & Co.KG;Gustav-Hertz-Str. 24;DE;94315;Straubing;1;GRUBER;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
75002;SUEDPACK VERPACKUNGEN GmbH Co;Memminger Straße;DE;88412;OCHSENHAUSEN;1;SUEDPACK;;;;;1000;Zentraleinkauf;29;DDP;;;;0;EUR;;;;1
75003;ISO-ELEKTRA-GMBH & CO KG;IM MÜHLENFELD 5;DE;31008;ELZE;1;ISO-ELEKTR;;;;;1000;Zentraleinkauf;67;EXW;;;;0;EUR;;;;1
75004;Gerhard Petri GmbH.& Co.KG;Uferstr. 41;DE;95028;Hof/Saale;1;PETRI;X;;;;1000;Zentraleinkauf;205;EXW;;X;;0;EUR;;;;1
75005;GEBR. SCHMIDT GMBH;Cronenfelder Straße 2a -4;DE;42349;WUPPERTAL;1;SCHMIDT;;;;;1000;Zentraleinkauf;31;EXW;;;;0;EUR;;;;1
75006;xxx Synclair Packaging B.V.;De Steiger 46;NL;1351;AC ALMERE;1;(L) SYNCLA;X;99;;;1000;Zentraleinkauf;39;DDP;;X;;0;EUR;;;;1
75007;xxx Elastoform Erich Hildebrandt;Gartenstr. 30;DE;71691;Freiberg/N.;1;(L) ELASTO;X;3;;;1000;Zentraleinkauf;1;DDP;;X;;0;EUR;;;;1
75009;Electa GmbH;Gewerbestr. 37;DE;79194;Gundelfingen;1;ELECTA;;;;;1000;Zentraleinkauf;1;EXW;;;;0;EUR;;;;1
75010;xxl HL-Verbindungstechnik;Max-Nonne-Str. 26-28;DE;22419;Hamburg;1;(L) HL-VER;;;X;;1000;Zentraleinkauf;1;DDP;;;X;0;EUR;;;;1
75011;MasterClean GmbH;Görlitzer Str. 2;DE;33758;Schloß Holte-Stuk;1;MASTERCLEA;;;;;1000;Zentraleinkauf;1;EXW;;;;0;EUR;;;;1
75012;Gretagmacbeth;Siemensstraße 12b;DE;63263;Neu-Isenburg;1;GRETAG;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
75013;Krüger, Arthur KG;Altes Feld 1;DE;22885;Barsbüttel;1;KRÜGER;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
75014;xxx Macquart & Cie S.A.;Parc de 1'Esplanade 77,rue Pasteur;FR;77462;St. Thibault des Vignes;1;(L) MACQUA;X;99;;;1000;Zentraleinkauf;205;DDP;;X;;0;EUR;;;;1
75015;Oestmann Drahtverarbeitung;Hermannstal 199c;DE;22119;Hamburg;1;OESTMANN;;;;;1000;Zentraleinkauf;198;EXW;;;;0;EUR;;;;1
75016;Pöppelmann GmbH & Co.KG;Bakumer Str. 73;DE;49393;Lohne;1;PÖPPELMANN;;;;;1000;Zentraleinkauf;198;DDP;;;;0;EUR;;;;1
